"id" "Montaña" "Poblacion" "Cruce" "Madre" "Padre" "binomial"
"A266" "Guadarrama" "NAJ" 2 "NAJ 67" "MOR 70" 1
"A266" "Guadarrama" "NAJ" 2 "NAJ 67" "MOR 70" 1
"A266" "Guadarrama" "NAJ" 2 "NAJ 67" "MOR 70" 1
"A266" "Guadarrama" "NAJ" 2 "NAJ 67" "MOR 70" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 0
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A267" "Guadarrama" "NAJ" 2 "NAJ 70" "MOR 38" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 0
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A268" "Guadarrama" "NAJ" 2 "NAJ 73" "MOR 29" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 0
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A269" "Guadarrama" "NAJ" 2 "NAJ 74" "MOR 76" 1
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 1
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 1
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 1
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A27" "Bejar" "AGI" 3 "AGI 37" "NEG 23" 0
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 1
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 0
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 0
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 0
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 0
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 0
"A270" "Guadarrama" "NAJ" 2 "NAJ 79" "MOR 30" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 0
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A271" "Guadarrama" "NAJ" 2 "NAJ 83" "MOR 27" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 1
"A272" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 44" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 1
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 1
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 1
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 1
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A273" "Guadarrama" "NAJ" 1 "NAJ 27" "NAJ 77" 0
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 0
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 0
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 0
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 0
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A274" "Guadarrama" "NAJ" 1 "NAJ 42" "NAJ 61" 1
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 1
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 0
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 1
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 1
"A275" "Guadarrama" "NAJ" 1 "NAJ 44" "NAJ 49" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 0
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 0
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 0
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A276" "Guadarrama" "NAJ" 1 "NAJ 46" "NAJ 75" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 0
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A277" "Guadarrama" "NAJ" 1 "NAJ 47" "NAJ 46" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 0
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A278" "Guadarrama" "NAJ" 5 "NAJ 27" "NEG 20" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 0
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A279" "Guadarrama" "NAJ" 1 "NAJ 48" "NAJ 73" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 1
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A28" "Bejar" "AGI" 3 "AGI 11" "NEG 25" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
"A280" "Guadarrama" "NAJ" 5 "NAJ 30" "NEG 20" 0
