moun	pop	blo	class	time	nail	pos	size		
gua	mor	B4	1	1	56	3	6		
gua	mor	B4	1	1	56	6	4.5		
gua	mor	B4	1	1	56	7	5.1		
gua	mor	B4	1	1	59	2	4.6		
gua	mor	B4	1	1	59	3	5.5		
gua	mor	B4	1	1	61	9	4.8		
gua	mor	B4	1	1	61	10	5.8		
gua	mor	B4	1	1	62	3	5.2		
gua	mor	B4	1	1	62	4	5.1		
gua	mor	B4	1	1	62	8	6.5		
gua	mor	B4	1	1	62	9	4.5		
gua	mor	B4	1	1	63	1	4.5		
gua	mor	B4	1	1	64	1	4.7		
gua	mor	B4	1	1	64	2	5.5		
gua	mor	B4	1	1	64	5	6.5		
gua	mor	B4	1	1	64	6	5.5		
gua	mor	B4	1	1	64	7	5.6		
gua	mor	B4	1	1	64	10	6.9		
gua	mor	B4	1	1	64	3	6.5		
gua	mor	B4	1	1	65	4	7.6		
gua	mor	B4	1	1	65	7	5.3		
gua	mor	B4	1	1	65	9	5.7		
gua	mor	B4	1	1	65	10	6.4		
gua	mor	B4	1	1	66	2	6.4		
gua	mor	B4	1	1	66	7	6.3		
gua	mor	B4	1	1	66	8	5.3		
gua	mor	B4	1	1	66	9	4		
gua	mor	B4	1	1	67	3	6.1		
gua	mor	B4	1	1	67	8	5.2		
gua	mor	B4	1	1	67	9	6.4		
gua	mor	B4	1	1	67	10	5.7		
gua	mor	B4	1	1	67	8	8.1		
gua	mor	B4	1	1	68	2	4.3		
gua	mor	B4	1	1	68	4	5.2		
gua	mor	B4	1	1	68	5	5.5		
gua	mor	B4	1	1	68	7	4.8		
gua	mor	B4	1	1	68	8	5		
gua	mor	B4	1	1	70	6	7.1		
gua	mor	B4	1	1	71	2	7		
gua	mor	B4	1	1	71	4	6.1		
gua	mor	B4	1	1	71	5	3.8		
gua	mor	B4	1	1	71	9	6.3		
gua	mor	B4	1	1	71	10	4.9		
gua	mor	B4	1	1	72	5	6.9		
gua	mor	B4	1	1	72	6	5.9		
gua	mor	B4	1	1	72	8	5.2		
gua	mor	B4	1	1	72	9	5.4		
gua	mor	B4	1	1	73	1	6.4		
gua	mor	B4	1	1	73	3	5.9		
gua	mor	B4	1	1	73	8	6.2		
gua	mor	B4	1	1	73	9	5.4		
gua	mor	B4	1	1	73	1	9.6		
gua	mor	B4	1	1	73	3	5.9		
gua	mor	B4	1	1	73	8	6.4		
gua	mor	B4	1	1	74	1	5.4		
gua	mor	B4	1	1	74	2	7.2		
gua	mor	B4	1	1	74	3	7.3		
gua	mor	B4	1	1	74	4	5.8		
gua	mor	B4	1	1	74	6	5.2		
gua	mor	B4	1	1	74	8	5.2		
gua	mor	B4	1	1	74	9	4.6		
gua	mor	B4	1	1	76	2	6.9		
gua	mor	B4	1	1	76	3	6.1		
gua	mor	B4	1	1	76	4	5.2		
gua	mor	B4	1	1	76	6	7.6		
gua	mor	B4	1	1	76	7	5.8		
gua	mor	B4	1	1	76	8	5.7		
gua	mor	B4	1	1	76	9	5.2		
gua	mor	B4	1	1	77	1	4.3		
gua	mor	B4	1	1	77	3	5.2		
gua	mor	B4	1	1	77	6	6.3		
gua	mor	B4	1	1	77	10	4.8		
gua	mor	B4	1	1	78	1	8		
gua	mor	B4	1	1	78	2	4.1		
gua	mor	B4	1	1	78	4	5.8		
gua	mor	B4	1	1	78	6	6.7		
gua	mor	B4	1	1	78	8	5.6		
gua	mor	B4	1	1	78	9	6.5		
gua	mor	B4	1	1	78	10	5.3		
gua	mor	B4	1	1	79	4	5.5		
gua	mor	B4	1	1	79	5	5.5		
gua	mor	B4	1	1	80	2	3.6		
gua	mor	B4	1	1	80	8	4.3		
gua	mor	B4	1	1	81	1	5.6		
gua	mor	B4	1	1	81	7	5.6		
gua	mor	B4	1	1	81	8	3.9		
gua	mor	B4	1	1	82	2	4.9		
gua	mor	B4	1	1	82	3	5.9		
gua	mor	B4	1	1	82	5	4.8		
gua	mor	B4	1	1	82	7	5.8		
gua	mor	B4	1	1	82	8	5.6		
gua	mor	B4	1	1	82	9	5.6		
gua	mor	B4	1	1	82	10	5.9		
gua	mor	B4	1	1	83	1	4.8		
gua	mor	B4	1	1	83	2	4.3		
gua	mor	B4	1	1	83	3	5.9		
gua	mor	B4	1	1	83	7	6.1		
gua	mor	B4	1	1	83	8	5.6		
gua	mor	B4	1	1	83	9	5.8		
gua	mor	B4	1	1	84	5	4.1		
gua	mor	B4	1	1	84	6	6.3		
gua	mor	B4	1	1	84	10	4.4		
gua	mor	B4	1	1	86	1	3.2		
gua	mor	B4	1	1	86	2	6.7		
gua	mor	B4	1	1	86	6	3.5		
gua	mor	B4	1	1	86	7	2.9		
gua	mor	B4	1	1	86	9	6.9		
gua	mor	B4	1	1	88	1	6.7		
gua	mor	B4	1	1	88	2	7.6		
gua	mor	B4	1	1	88	4	6.7		
gua	mor	B4	1	1	88	6	3.4		
gua	mor	B4	1	1	89	1	4.7		
gua	mor	B4	1	1	89	2	5.7		
gua	mor	B4	1	1	89	3	4.9		
gua	mor	B4	1	1	89	4	5.7		
gua	mor	B4	1	1	89	6	5.8		
gua	mor	B4	1	1	89	9	5.4		
gua	mor	B4	1	1	89	10	4.6		
gua	mor	B4	1	1	91	1	7.8		
gua	mor	B4	1	1	91	2	2.7		
gua	mor	B4	1	1	91	4	6		
gua	mor	B4	1	1	91	7	5.4		
gua	mor	B4	1	1	92	1	3		
gua	mor	B4	1	1	92	2	7.9		
gua	mor	B4	1	1	92	10	4.6		
gua	mor	B4	1	1	94	9	4.5		
gua	mor	B4	1	1	95	8	7.8		
gua	mor	B4	1	1	95	9	5.4		
gua	mor	B4	1	1	95	10	5.6		
gua	mor	B4	1	1	96	6	6		
gua	mor	B4	1	1	97	2	6.7		
gua	mor	B4	1	1	97	3	5.4		
gua	mor	B4	1	1	98	5	3.7		
gua	mor	B4	1	1	98	6	7		
gua	mor	B4	1	1	98	9	5.3		
gua	mor	B4	1	1	99	1	5.7		
gua	mor	B4	1	1	100	3	5.7		
gua	mor	B4	1	1	100	7	6.2		
gua	mor	B4	1	1	100	8	5.5		
gua	mor	B4	1	2	1	2	9		
gua	mor	B4	1	2	1	8	8.2		
gua	mor	B4	1	2	2	8	6.3		
gua	mor	B4	1	2	2	9	5		
gua	mor	B4	1	2	2	10	4.8		
gua	mor	B4	1	2	5	2	7.1		
gua	mor	B4	1	2	5	3	6.2		
gua	mor	B4	1	2	7	6	7.7		
gua	mor	B4	1	2	8	1	5.5		
gua	mor	B4	1	2	8	4	5.8		
gua	mor	B4	1	2	8	6	5.7		
gua	mor	B4	1	2	9	3	4		
gua	mor	B4	1	2	11	7	6.7		
gua	mor	B4	1	2	12	7	4.6		
gua	mor	B4	1	2	14	2	6.2		
gua	mor	B4	1	2	14	5	3.8		
gua	mor	B4	1	2	14	6	5.9		
gua	mor	B4	1	2	14	8	7		
gua	mor	B4	1	2	14	10	6.6		
gua	mor	B4	1	2	16	2	4.9		
gua	mor	B4	1	2	16	5	5.3		
gua	mor	B4	1	2	16	8	3.5		
gua	mor	B4	1	2	17	3	8.5		
gua	mor	B4	1	2	17	6	8.3		
gua	mor	B4	1	2	17	8	6.2		
gua	mor	B4	1	2	17	10	4.7		
gua	mor	B4	1	2	18	1	7		
gua	mor	B4	1	2	18	2	5.5		
gua	mor	B4	1	2	18	3	8.1		
gua	mor	B4	1	2	18	6	5.8		
gua	mor	B4	1	2	18	9	7.6		
gua	mor	B4	1	2	19	2	6.1		
gua	mor	B4	1	2	19	4	6.3		
gua	mor	B4	1	2	22	6	7.6		
gua	mor	B4	1	2	23	2	4.1		
gua	mor	B4	1	2	23	6	6.4		
gua	mor	B4	1	2	23	7	4.4		
gua	mor	B4	1	2	23	8	5.7		
gua	mor	B4	1	2	25	9	4.5		
gua	mor	B4	1	2	26	8	6.5		
gua	mor	B4	1	2	26	3	6.4		
gua	mor	B4	1	2	28	2	4.8		
gua	mor	B4	1	2	28	6	4.7		
gua	mor	B4	1	2	28	10	4.7		
gua	mor	B4	1	2	30	7	8		
gua	mor	B4	1	2	31	10	4.8		
gua	mor	B4	1	2	33	8	5.7		
gua	mor	B4	1	2	35	1	8.4		
gua	mor	B4	1	2	35	9	5.5		
gua	mor	B4	1	2	35	10	4.6		
gua	mor	B4	1	2	36	3	6.7		
gua	mor	B4	1	2	36	5	3.7		
gua	mor	B4	1	2	37	1	6.2		
gua	mor	B4	1	2	37	3	4.2		
gua	mor	B4	1	2	37	7	6.6		
gua	mor	B4	1	2	37	8	4.5		
gua	mor	B4	1	2	37	10	4.3		
gua	mor	B4	1	2	38	9	5.8		
gua	mor	B4	1	2	41	2	5.7		
gua	mor	B4	1	2	41	6	4.5		
gua	mor	B4	1	2	41	7	5.1		
gua	mor	B4	1	2	41	9	10.4		
gua	mor	B4	1	2	42	1	5.7		
gua	mor	B4	1	2	42	2	9.5		
gua	mor	B4	1	2	42	4	10		
gua	mor	B4	1	2	42	6	7.6		
gua	mor	B4	1	2	42	7	10.8		
gua	mor	B4	1	2	42	8	7.7		
gua	mor	B4	1	2	43	5	6.2		
gua	mor	B4	1	2	48	8	6.6		
gua	mor	B4	1	2	50	2	4.5		
gua	mor	B4	1	2	50	8	6.2		
gua	mor	B4	1	2	50	9	6.4		
gua	mor	B4	1	2	51	7	6.7		
gua	mor	B4	1	2	51	8	4		
gua	mor	B4	1	2	54	1	3.5		
gua	mor	B4	1	2	54	2	8		
gua	mor	B4	1	2	54	3	6.4		
gua	mor	B4	1	2	54	4	7		
gua	mor	B4	1	2	54	5	6.6		
gua	mor	B4	1	2	54	6	5.8		
gua	mor	B4	1	2	54	9	5.4		
gua	mor	B4	1	2	54	10	5.8		
gua	mor	B4	1	2	56	3	4.3		
gua	mor	B4	1	2	56	6	4.7		
gua	mor	B4	1	2	56	9	7.9		
gua	mor	B4	1	2	59	2	5.8		
gua	mor	B4	1	2	59	10	6.1		
gua	mor	B4	1	2	62	3	7.8		
gua	mor	B4	1	2	62	4	4.8		
gua	mor	B4	1	2	62	6	4.6		
gua	mor	B4	1	2	63	4	5.9		
gua	mor	B4	1	2	65	9	6.9		
gua	mor	B4	1	2	66	6	3.8		
gua	mor	B4	1	2	66	8	6.2		
gua	mor	B4	1	2	66	9	7.1		
gua	mor	B4	1	2	68	4	6.5		
gua	mor	B4	1	2	68	6	5.5		
gua	mor	B4	1	2	68	8	7.4		
gua	mor	B4	1	2	69	1	8		
gua	mor	B4	1	2	69	8	3.9		
gua	mor	B4	1	2	69	1	8		
gua	mor	B4	1	2	69	8	3.9		
gua	mor	B4	1	2	70	4	4.1		
gua	mor	B4	1	2	70	6	8.3		
gua	mor	B4	1	2	70	10	5.8		
gua	mor	B4	1	2	71	2	4.1		
gua	mor	B4	1	2	71	3	6.9		
gua	mor	B4	1	2	71	4	6.7		
gua	mor	B4	1	2	71	5	6.1		
gua	mor	B4	1	2	71	8	5.2		
gua	mor	B4	1	2	71	10	6.1		
gua	mor	B4	1	2	72	2	7.3		
gua	mor	B4	1	2	72	4	4.6		
gua	mor	B4	1	2	74	1	6.7		
gua	mor	B4	1	2	74	4	7.5		
gua	mor	B4	1	2	74	6	4.5		
gua	mor	B4	1	2	74	8	4.5		
gua	mor	B4	1	2	75	1	6.9		
gua	mor	B4	1	2	77	10	4.8		
gua	mor	B4	1	2	79	4	3.9		
gua	mor	B4	1	2	79	5	4.2		
gua	mor	B4	1	2	81	2	5.6		
gua	mor	B4	1	2	82	5	7.5		
gua	mor	B4	1	2	82	10	4.7		
gua	mor	B4	1	2	83	3	7.7		
gua	mor	B4	1	2	84	10	7.3		
gua	mor	B4	1	2	85	4	5.2		
gua	mor	B4	1	2	85	5	9.1		
gua	mor	B4	1	2	86	2	8.6		
gua	mor	B4	1	2	86	6	4.2		
gua	mor	B4	1	2	86	8	4.3		
gua	mor	B4	1	2	86	9	5.5		
gua	mor	B4	1	2	89	2	7.2		
gua	mor	B4	1	2	89	4	5.3		
gua	mor	B4	1	2	89	7	6.4		
gua	mor	B4	1	2	89	9	5.1		
gua	mor	B4	1	2	89	10	7.8		
gua	mor	B4	1	2	92	7	6.2		
gua	mor	B4	1	2	95	8	6.4		
gua	mor	B4	1	2	96	2	6.4		
gua	mor	B4	1	2	97	4	5.5		
gua	mor	B4	1	2	98	5	3.6		
gua	mor	B4	1	2	98	6	6.9		
gua	mor	B4	1	2	98	9	5.6		
gua	mor	B4	1	2	99	6	9.2		
gua	mor	B4	1	2	99	9	7.4		
gua	mor	B4	1	2	100	3	5.8		
gua	mor	B4	1	2	100	8	4.6		
gua	naj	B5	1	1	1	4	5		
gua	naj	B5	1	1	3	1	6.4		
gua	naj	B5	1	1	3	2	6.2		
gua	naj	B5	1	1	3	6	9.2		
gua	naj	B5	1	1	4	10	7		
gua	naj	B5	1	1	5	3	6.6		
gua	naj	B5	1	1	5	8	4.3		
gua	naj	B5	1	1	5	10	4.2		
gua	naj	B5	1	1	6	3	4.1		
gua	naj	B5	1	1	7	1	4.7		
gua	naj	B5	1	1	7	2	6		
gua	naj	B5	1	1	7	9	7.6		
gua	naj	B5	1	1	7	10	3.7		
gua	naj	B5	1	1	8	2	5.9		
gua	naj	B5	1	1	8	4	4.8		
gua	naj	B5	1	1	8	8	4.9		
gua	naj	B5	1	1	9	1	7.8		
gua	naj	B5	1	1	9	8	6.4		
gua	naj	B5	1	1	9	9	6.8		
gua	naj	B5	1	1	10	1	6.3		
gua	naj	B5	1	1	10	5	6		
gua	naj	B5	1	1	10	7	3.4		
gua	naj	B5	1	1	10	8	3.2		
gua	naj	B5	1	1	10	10	5.5		
gua	naj	B5	1	1	11	1	4.4		
gua	naj	B5	1	1	11	5	7.4		
gua	naj	B5	1	1	11	10	6.3		
gua	naj	B5	1	1	12	4	6.8		
gua	naj	B5	1	1	12	5	6.6		
gua	naj	B5	1	1	12	8	6.2		
gua	naj	B5	1	1	12	9	6.6		
gua	naj	B5	1	1	13	5	5.6		
gua	naj	B5	1	1	13	7	5.4		
gua	naj	B5	1	1	13	10	6.7		
gua	naj	B5	1	1	14	2	7.7		
gua	naj	B5	1	1	14	5	6.5		
gua	naj	B5	1	1	14	7	6.5		
gua	naj	B5	1	1	15	9	6.5		
gua	naj	B5	1	1	16	3	8.3		
gua	naj	B5	1	1	16	4	4.8		
gua	naj	B5	1	1	16	5	5.3		
gua	naj	B5	1	1	17	9	7.7		
gua	naj	B5	1	1	17	10	5.2		
gua	naj	B5	1	1	18	2	5		
gua	naj	B5	1	1	18	6	6		
gua	naj	B5	1	1	18	7	6		
gua	naj	B5	1	1	18	10	4.9		
gua	naj	B5	1	1	18	5	6.9		
gua	naj	B5	1	1	19	1	1.7		
gua	naj	B5	1	1	19	2	6.5		
gua	naj	B5	1	1	19	3	8		
gua	naj	B5	1	1	19	6	6.8		
gua	naj	B5	1	1	20	6	0.8		
gua	naj	B5	1	1	21	2	6.2		
gua	naj	B5	1	1	22	2	5.4		
gua	naj	B5	1	1	22	4	5.4		
gua	naj	B5	1	1	22	8	3.9		
gua	naj	B5	1	1	23	4	6.2		
gua	naj	B5	1	1	23	9	6.5		
gua	naj	B5	1	1	23	10	6		
gua	naj	B5	1	1	24	4	9.1		
gua	naj	B5	1	1	25	1	6.3		
gua	naj	B5	1	1	25	2	6.1		
gua	naj	B5	1	1	25	6	8		
gua	naj	B5	1	1	25	7	5		
gua	naj	B5	1	1	25	8	5.6		
gua	naj	B5	1	1	26	4	5.8		
gua	naj	B5	1	1	27	1	2.1		
gua	naj	B5	1	1	27	7	5.7		
gua	naj	B5	1	1	28	1	6		
gua	naj	B5	1	1	28	2	7.8		
gua	naj	B5	1	1	28	3	6.6		
gua	naj	B5	1	1	28	4	5.8		
gua	naj	B5	1	1	28	6	7.3		
gua	naj	B5	1	1	28	9	7.3		
gua	naj	B5	1	1	30	2	8.3		
gua	naj	B5	1	1	30	3	4.9		
gua	naj	B5	1	1	30	4	0.8		
gua	naj	B5	1	1	30	5	4.6		
gua	naj	B5	1	1	30	7	7.6		
gua	naj	B5	1	1	30	10	4.2		
gua	naj	B5	1	1	31	5	4.7		
gua	naj	B5	1	1	32	9	6		
gua	naj	B5	1	1	33	7	6.6		
gua	naj	B5	1	1	33	10	4.8		
gua	naj	B5	1	1	34	2	5.3		
gua	naj	B5	1	1	34	3	4.5		
gua	naj	B5	1	1	34	8	6.7		
gua	naj	B5	1	1	35	2	4.6		
gua	naj	B5	1	1	35	3	5.3		
gua	naj	B5	1	1	35	4	6.7		
gua	naj	B5	1	1	35	9	5.4		
gua	naj	B5	1	1	36	8	5.3		
gua	naj	B5	1	1	37	2	4.5		
gua	naj	B5	1	1	39	8	2.8		
gua	naj	B5	1	1	40	3	7.3		
gua	naj	B5	1	1	40	4	6.3		
gua	naj	B5	1	1	40	6	5.6		
gua	naj	B5	1	1	40	9	1		
gua	naj	B5	1	1	43	1	3.8		
gua	naj	B5	1	1	43	4	6.5		
gua	naj	B5	1	1	43	8	4.9		
gua	naj	B5	1	1	45	1	7.9		
gua	naj	B5	1	1	45	3	8		
gua	naj	B5	1	1	45	5	7.9		
gua	naj	B5	1	1	45	6	6		
gua	naj	B5	1	1	45	7	6.1		
gua	naj	B5	1	1	45	10	6.5		
gua	naj	B5	1	1	46	5	7.3		
gua	naj	B5	1	1	47	2	4.8		
gua	naj	B5	1	1	47	8	4.8		
gua	naj	B5	1	1	48	2	4.2		
gua	naj	B5	1	1	48	4	3		
gua	naj	B5	1	1	48	7	7		
gua	naj	B5	1	1	48	9	7.5		
gua	naj	B5	1	1	49	1	3.5		
gua	naj	B5	1	1	49	6	6		
gua	naj	B5	1	1	50	3	5.6		
gua	naj	B5	1	1	50	9	6.7		
gua	naj	B5	1	1	51	2	5		
gua	naj	B5	1	1	51	3	8.3		
gua	naj	B5	1	1	51	4	6.6		
gua	naj	B5	1	1	51	7	7.4		
gua	naj	B5	1	1	52	8	3.8		
gua	naj	B5	1	1	52	9	5.7		
gua	naj	B5	1	1	54	1	2.7		
gua	naj	B5	1	1	54	3	4		
gua	naj	B5	1	1	54	6	4.5		
gua	naj	B5	1	1	55	1	5.9		
gua	naj	B5	1	1	55	2	5		
gua	naj	B5	1	1	55	6	6.7		
gua	naj	B5	1	1	55	1	5.3		
gua	naj	B5	1	1	56	2	3.6		
gua	naj	B5	1	1	56	3	5.1		
gua	naj	B5	1	1	56	6	4.7		
gua	naj	B5	1	1	56	8	3.5		
gua	naj	B5	1	1	56	10	4.5		
gua	naj	B5	1	1	57	4	5.4		
gua	naj	B5	1	1	57	6	7.1		
gua	naj	B5	1	1	58	1	7		
gua	naj	B5	1	1	58	4	6.2		
gua	naj	B5	1	1	58	5	5.8		
gua	naj	B5	1	1	58	8	3.5		
gua	naj	B5	1	1	59	4	7.7		
gua	naj	B5	1	1	61	8	7.7		
gua	naj	B5	1	1	62	3	5.8		
gua	naj	B5	1	1	62	4	5.3		
gua	naj	B5	1	1	62	5	6.8		
gua	naj	B5	1	1	63	7	6.7		
gua	naj	B5	1	1	64	2	5.1		
gua	naj	B5	1	1	64	6	5.3		
gua	naj	B5	1	1	64	7	6.6		
gua	naj	B5	1	1	64	8	4.9		
gua	naj	B5	1	1	65	1	3.2		
gua	naj	B5	1	1	65	3	6.3		
gua	naj	B5	1	1	65	7	7.5		
gua	naj	B5	1	1	66	5	2.3		
gua	naj	B5	1	1	67	7	6		
gua	naj	B5	1	1	67	8	6.5		
gua	naj	B5	1	1	68	1	4.5		
gua	naj	B5	1	1	68	6	5.1		
gua	naj	B5	1	1	68	7	4.5		
gua	naj	B5	1	1	68	2	5.1		
gua	naj	B5	1	1	69	10	7.7		
gua	naj	B5	1	1	73	1	6.6		
gua	naj	B5	1	1	73	3	10.1		
gua	naj	B5	1	1	74	1	4.1		
gua	naj	B5	1	1	74	2	5.2		
gua	naj	B5	1	1	74	3	7.8		
gua	naj	B5	1	1	74	5	7.7		
gua	naj	B5	1	1	74	6	5.1		
gua	naj	B5	1	1	74	7	3.8		
gua	naj	B5	1	1	74	8	5.1		
gua	naj	B5	1	1	74	9	4.4		
gua	naj	B5	1	1	74	10	6.4		
gua	naj	B5	1	1	75	4	5.4		
gua	naj	B5	1	1	75	5	2.5		
gua	naj	B5	1	1	75	8	6.7		
gua	naj	B5	1	1	76	1	3.4		
gua	naj	B5	1	1	76	2	7.1		
gua	naj	B5	1	1	76	3	2.9		
gua	naj	B5	1	1	76	4	4.9		
gua	naj	B5	1	1	76	7	8.2		
gua	naj	B5	1	1	76	9	6		
gua	naj	B5	1	1	78	4	7.2		
gua	naj	B5	1	1	79	3	9.2		
gua	naj	B5	1	1	79	5	7.4		
gua	naj	B5	1	1	79	9	5.8		
gua	naj	B5	1	1	81	1	7.7		
gua	naj	B5	1	1	81	3	7.2		
gua	naj	B5	1	1	81	4	7.8		
gua	naj	B5	1	1	81	6	2		
gua	naj	B5	1	1	81	8	6.3		
gua	naj	B5	1	1	81	1	6.6		
gua	naj	B5	1	1	81	4	6		
gua	naj	B5	1	1	82	8	2		
gua	naj	B5	1	1	83	4	5.8		
gua	naj	B5	1	1	83	5	5.6		
gua	naj	B5	1	1	83	8	5.7		
gua	naj	B5	1	1	83	9	5.7		
gua	naj	B5	1	1	84	7	6		
gua	naj	B5	1	1	85	4	4.2		
gua	naj	B5	1	1	85	5	6.7		
gua	naj	B5	1	1	85	7	5.2		
gua	naj	B5	1	1	85	10	3.5		
gua	naj	B5	1	1	87	2	5.5		
gua	naj	B5	1	1	88	4	6.7		
gua	naj	B5	1	1	88	10	5.3		
gua	naj	B5	1	1	90	1	5.9		
gua	naj	B5	1	1	91	1	6.7		
gua	naj	B5	1	1	91	6	7.4		
gua	naj	B5	1	1	91	7	6.3		
gua	naj	B5	1	1	92	1	6.1		
gua	naj	B5	1	1	92	4	4.1		
gua	naj	B5	1	1	92	6	5.5		
gua	naj	B5	1	1	92	7	3.7		
gua	naj	B5	1	1	92	8	8		
gua	naj	B5	1	1	92	9	5.6		
gua	naj	B5	1	1	93	7	6.2		
gua	naj	B5	1	1	93	10	6.2		
gua	naj	B5	1	1	94	1	2.7		
gua	naj	B5	1	1	94	4	5.4		
gua	naj	B5	1	1	94	10	6.5		
gua	naj	B5	1	1	95	7	6.3		
gua	naj	B5	1	1	95	10	6.5		
gua	naj	B5	1	1	96	4	6.5		
gua	naj	B5	1	1	96	5	6.5		
gua	naj	B5	1	1	96	5	5.7		
gua	naj	B5	1	1	96	9	5.9		
gua	naj	B5	1	1	97	5	6.4		
gua	naj	B5	1	1	98	10	6.8		
gua	naj	B5	1	1	99	4	6		
gua	naj	B5	1	1	99	10	6.5		
gua	naj	B5	1	1	100	2	7.4		
gua	naj	B5	1	1	100	3	6.4		
gua	naj	B5	1	1	100	6	4		
gua	naj	B5	1	1	100	7	5.6		
gua	naj	B5	1	1	100	10	7		
gua	naj	B5	1	2	3	1	5.1		
gua	naj	B5	1	2	3	2	4.2		
gua	naj	B5	1	2	3	6	4.6		
gua	naj	B5	1	2	4	10	5.1		
gua	naj	B5	1	2	5	3	7.7		
gua	naj	B5	1	2	5	10	5.1		
gua	naj	B5	1	2	7	1	6.1		
gua	naj	B5	1	2	7	2	6.8		
gua	naj	B5	1	2	7	5	4.8		
gua	naj	B5	1	2	7	9	5		
gua	naj	B5	1	2	7	10	4.1		
gua	naj	B5	1	2	9	8	3.5		
gua	naj	B5	1	2	10	1	5.4		
gua	naj	B5	1	2	10	2	5.6		
gua	naj	B5	1	2	10	10	3.3		
gua	naj	B5	1	2	11	3	4.9		
gua	naj	B5	1	2	11	5	4.8		
gua	naj	B5	1	2	12	5	5		
gua	naj	B5	1	2	12	9	5.2		
gua	naj	B5	1	2	13	10	1.7		
gua	naj	B5	1	2	16	7	4.7		
gua	naj	B5	1	2	17	9	2.3		
gua	naj	B5	1	2	18	2	3.8		
gua	naj	B5	1	2	18	8	5.1		
gua	naj	B5	1	2	19	2	4.4		
gua	naj	B5	1	2	19	3	6.8		
gua	naj	B5	1	2	22	2	4.9		
gua	naj	B5	1	2	22	4	5.4		
gua	naj	B5	1	2	22	8	3.8		
gua	naj	B5	1	2	23	4	5.1		
gua	naj	B5	1	2	24	9	6.3		
gua	naj	B5	1	2	25	1	5.6		
gua	naj	B5	1	2	25	6	6.9		
gua	naj	B5	1	2	25	7	4.8		
gua	naj	B5	1	2	25	8	5.8		
gua	naj	B5	1	2	28	1	5.8		
gua	naj	B5	1	2	28	2	8.7		
gua	naj	B5	1	2	28	3	4.5		
gua	naj	B5	1	2	28	6	9.2		
gua	naj	B5	1	2	28	9	10		
gua	naj	B5	1	2	30	2	6.1		
gua	naj	B5	1	2	30	5	4.2		
gua	naj	B5	1	2	30	10	4.5		
gua	naj	B5	1	2	34	2	5.1		
gua	naj	B5	1	2	34	3	5.1		
gua	naj	B5	1	2	34	8	3.8		
gua	naj	B5	1	2	35	2	1.9		
gua	naj	B5	1	2	35	9	4		
gua	naj	B5	1	2	40	4	7.9		
gua	naj	B5	1	2	40	6	10.2		
gua	naj	B5	1	2	43	5	3		
gua	naj	B5	1	2	45	1	4.5		
gua	naj	B5	1	2	45	3	3.8		
gua	naj	B5	1	2	45	5	4.2		
gua	naj	B5	1	2	45	10	5.3		
gua	naj	B5	1	2	46	5	5.2		
gua	naj	B5	1	2	47	8	4.7		
gua	naj	B5	1	2	48	7	5.2		
gua	naj	B5	1	2	48	9	4.3		
gua	naj	B5	1	2	48	10	1.8		
gua	naj	B5	1	2	50	3	6.3		
gua	naj	B5	1	2	50	10	7.3		
gua	naj	B5	1	2	51	2	3.8		
gua	naj	B5	1	2	51	4	5.9		
gua	naj	B5	1	2	52	9	6.2		
gua	naj	B5	1	2	56	2	3.7		
gua	naj	B5	1	2	56	3	3.6		
gua	naj	B5	1	2	56	9	3.6		
gua	naj	B5	1	2	58	2	5.3		
gua	naj	B5	1	2	58	5	4		
gua	naj	B5	1	2	58	8	4.2		
gua	naj	B5	1	2	61	8	6.4		
gua	naj	B5	1	2	62	8	4.3		
gua	naj	B5	1	2	62	4	5.2		
gua	naj	B5	1	2	64	1	4.4		
gua	naj	B5	1	2	64	6	4.1		
gua	naj	B5	1	2	65	3	5.6		
gua	naj	B5	1	2	67	7	5.1		
gua	naj	B5	1	2	67	8	5.3		
gua	naj	B5	1	2	68	8	3.1		
gua	naj	B5	1	2	73	8	7.6		
gua	naj	B5	1	2	74	1	4.5		
gua	naj	B5	1	2	74	5	4.1		
gua	naj	B5	1	2	74	8	5.1		
gua	naj	B5	1	2	74	9	4.7		
gua	naj	B5	1	2	74	10	3.4		
gua	naj	B5	1	2	74	3	8.9		
gua	naj	B5	1	2	75	5	3.8		
gua	naj	B5	1	2	75	8	4.8		
gua	naj	B5	1	2	76	3	4.4		
gua	naj	B5	1	2	76	10	4.7		
gua	naj	B5	1	2	78	5	5.9		
gua	naj	B5	1	2	83	4	3.6		
gua	naj	B5	1	2	83	8	5.1		
gua	naj	B5	1	2	85	2	4.5		
gua	naj	B5	1	2	85	4	6.6		
gua	naj	B5	1	2	85	10	3.4		
gua	naj	B5	1	2	91	1	5.9		
gua	naj	B5	1	2	91	6	5.7		
gua	naj	B5	1	2	91	7	7.3		
gua	naj	B5	1	2	92	4	6.8		
gua	naj	B5	1	2	92	7	6.9		
gua	naj	B5	1	2	92	9	7.3		
gua	naj	B5	1	2	94	10	5.6		
gua	naj	B5	1	2	97	5	5.3		
gua	naj	B5	1	2	98	10	7.2		
gua	naj	B5	1	2	99	4	7.7		
gua	naj	B5	1	2	100	2	4.4		
gua	naj	B5	1	2	100	3	4.3		
gua	naj	B5	1	2	100	6	2.5		
gua	naj	B5	1	2	100	7	4.4		
gua	naj	B5	1	2	100	10	3.8		
gua	naj	B6	1	1	1	3	7		
gua	naj	B6	1	1	1	4	8.3		
